order_id,order_date,ship_date,ship_mode,customer_id,product_id,quantity,discount
12032,09/09/2023,09/12/2023,Second Class,CUST-364,PD-1062,1,0.0
12033,07/10/2023,07/14/2023,Standard Class,CUST-22,PD-889,5,0.0
12034,12/01/2021,12/04/2021,Second Class,CUST-626,PD-898,1,0.1
12035,11/13/2021,11/16/2021,Second Class,CUST-686,PD-218,7,0.0
12036,11/03/2020,11/08/2020,Standard Class,CUST-433,PD-1315,2,0.0
12037,09/05/2020,09/12/2020,Standard Class,CUST-787,PD-685,5,0.0
12038,07/27/2020,08/03/2020,Standard Class,CUST-924,PD-326,11,0.0
12039,03/07/2024,03/12/2024,Standard Class,CUST-175,PD-1307,1,0.0
12040,07/22/2024,07/25/2024,Second Class,CUST-941,PD-775,12,0.0
12041,03/24/2020,03/27/2020,Second Class,CUST-830,PD-1077,12,0.0
12042,02/18/2023,02/21/2023,Second Class,CUST-821,PD-220,1,0.4
12043,10/17/2022,10/22/2022,Standard Class,CUST-154,PD-170,8,0.0
12044,06/30/2023,07/03/2023,Second Class,CUST-68,PD-708,2,0.0
12045,02/10/2023,02/13/2023,Second Class,CUST-192,PD-261,7,0.2
12046,07/30/2024,08/04/2024,Standard Class,CUST-112,PD-1575,6,0.0
12047,06/04/2020,06/09/2020,Standard Class,CUST-400,PD-286,7,0.2
12048,02/11/2024,02/14/2024,Second Class,CUST-442,PD-656,4,0.0
12049,02/25/2020,03/03/2020,Standard Class,CUST-922,PD-523,7,0.0
12050,04/28/2020,05/05/2020,Standard Class,CUST-210,PD-463,4,0.3
12051,06/28/2023,07/02/2023,Standard Class,CUST-259,PD-1231,6,0.1
12052,08/21/2021,08/28/2021,Standard Class,CUST-519,PD-892,5,0.0
12053,09/22/2021,09/25/2021,Second Class,CUST-396,PD-539,10,0.0
12054,03/16/2020,03/21/2020,Standard Class,CUST-517,PD-1233,14,0.0
12055,08/30/2020,09/02/2020,Second Class,CUST-734,PD-1096,10,0.2
12056,03/10/2020,03/17/2020,Standard Class,CUST-384,PD-257,12,0.0
12057,07/12/2020,07/19/2020,Standard Class,CUST-274,PD-77,13,0.0
12058,02/18/2024,02/24/2024,Standard Class,CUST-785,PD-1178,2,0.0
12059,01/31/2023,02/06/2023,Standard Class,CUST-2,PD-763,3,0.0
12060,05/07/2021,05/10/2021,Second Class,CUST-866,PD-1167,5,0.1
12061,03/23/2022,03/26/2022,Second Class,CUST-323,PD-37,12,0.0
12062,10/17/2021,10/24/2021,Standard Class,CUST-502,PD-946,13,0.0
12063,02/05/2021,02/06/2021,First Class,CUST-243,PD-1582,11,0.2
12064,08/11/2021,08/15/2021,Standard Class,CUST-752,PD-1150,7,0.0
12065,07/15/2020,07/18/2020,Second Class,CUST-66,PD-721,8,0.0
12066,02/07/2020,02/07/2020,Same Day,CUST-220,PD-955,10,0.0
12067,02/26/2024,03/03/2024,Standard Class,CUST-298,PD-1404,3,0.0
12068,04/01/2021,04/05/2021,Standard Class,CUST-342,PD-151,7,0.0
12069,08/29/2022,09/01/2022,Second Class,CUST-242,PD-441,9,0.1
12070,07/10/2022,07/15/2022,Standard Class,CUST-938,PD-322,5,0.1
12071,06/16/2022,06/22/2022,Standard Class,CUST-707,PD-1067,2,0.0
12072,09/18/2023,09/22/2023,Standard Class,CUST-470,PD-399,6,0.0
12073,08/03/2023,08/06/2023,Second Class,CUST-89,PD-1080,10,0.2
12074,09/08/2022,09/15/2022,Standard Class,CUST-777,PD-92,14,0.0
12075,10/01/2024,10/04/2024,Second Class,CUST-985,PD-1397,3,0.1
12076,07/17/2023,07/24/2023,Standard Class,CUST-678,PD-747,11,0.0
12077,01/13/2024,01/19/2024,Standard Class,CUST-723,PD-1264,6,0.0
12078,10/17/2022,10/21/2022,Standard Class,CUST-108,PD-635,6,0.0
12079,06/06/2024,06/09/2024,Second Class,CUST-116,PD-862,1,0.0
12080,07/07/2020,07/12/2020,Standard Class,CUST-1,PD-1512,5,0.0
12081,03/24/2021,03/25/2021,First Class,CUST-526,PD-377,13,0.1
12082,11/27/2024,12/04/2024,Standard Class,CUST-48,PD-1489,2,0.0
12083,01/13/2021,01/16/2021,Second Class,CUST-994,PD-670,8,0.0
12084,09/23/2024,09/29/2024,Standard Class,CUST-302,PD-89,2,0.0
12085,09/01/2023,09/08/2023,Standard Class,CUST-424,PD-278,13,0.0
12086,06/03/2023,06/06/2023,Second Class,CUST-984,PD-899,1,0.0
12087,12/03/2021,12/04/2021,First Class,CUST-228,PD-709,11,0.0
12088,06/26/2020,06/27/2020,First Class,CUST-992,PD-689,2,0.0
12089,01/30/2022,02/03/2022,Standard Class,CUST-793,PD-1373,5,0.0
12090,08/05/2023,08/09/2023,Standard Class,CUST-355,PD-461,12,0.0
12091,07/30/2024,08/02/2024,Second Class,CUST-716,PD-735,13,0.1
12092,04/13/2020,04/18/2020,Standard Class,CUST-678,PD-82,12,0.2
12093,03/06/2022,03/11/2022,Standard Class,CUST-340,PD-271,11,0.2
12094,03/30/2023,04/02/2023,Second Class,CUST-514,PD-854,9,0.1
12095,12/21/2023,12/25/2023,Standard Class,CUST-321,PD-139,13,0.2
12096,11/02/2024,11/05/2024,Second Class,CUST-396,PD-1077,12,0.1
12097,12/03/2021,12/07/2021,Standard Class,CUST-17,PD-1422,1,0.0
12098,02/08/2023,02/08/2023,Same Day,CUST-498,PD-25,12,0.2
12099,12/24/2024,12/27/2024,Second Class,CUST-245,PD-927,9,0.0
12100,04/07/2020,04/12/2020,Standard Class,CUST-117,PD-24,3,0.0
12101,10/06/2024,10/09/2024,Second Class,CUST-807,PD-1122,13,0.1
12102,02/20/2023,02/23/2023,Second Class,CUST-600,PD-1333,3,0.0
12103,02/13/2020,02/18/2020,Standard Class,CUST-685,PD-1131,5,0.1
12104,01/28/2023,02/02/2023,Standard Class,CUST-932,PD-1393,1,0.0
12105,04/09/2024,04/12/2024,Second Class,CUST-99,PD-255,11,0.0
12106,09/08/2023,09/12/2023,Standard Class,CUST-413,PD-1092,9,0.0
12107,08/19/2023,08/25/2023,Standard Class,CUST-399,PD-1235,13,0.0
12108,01/06/2024,01/11/2024,Standard Class,CUST-859,PD-756,12,0.0
12109,09/25/2020,09/28/2020,Second Class,CUST-661,PD-840,2,0.0
12110,02/25/2022,02/28/2022,Second Class,CUST-763,PD-187,2,0.0
12111,07/10/2021,07/15/2021,Standard Class,CUST-146,PD-855,3,0.0
12112,03/14/2021,03/17/2021,Second Class,CUST-235,PD-576,6,0.2
12113,03/18/2024,03/19/2024,First Class,CUST-780,PD-1504,4,0.0
12114,01/06/2022,01/11/2022,Standard Class,CUST-307,PD-1102,5,0.1
12115,06/04/2020,06/07/2020,Second Class,CUST-879,PD-1002,1,0.2
12116,04/12/2021,04/15/2021,Second Class,CUST-256,PD-930,6,0.2
12117,06/25/2022,06/29/2022,Standard Class,CUST-776,PD-1063,7,0.0
12118,01/23/2024,01/26/2024,Second Class,CUST-224,PD-966,4,0.1
12119,07/06/2020,07/12/2020,Standard Class,CUST-959,PD-1412,6,0.1
12120,09/09/2021,09/14/2021,Standard Class,CUST-754,PD-1582,1,0.0
12121,05/15/2023,05/21/2023,Standard Class,CUST-625,PD-327,10,0.2
12122,07/02/2020,07/07/2020,Standard Class,CUST-47,PD-1137,13,0.0
12123,09/04/2020,09/07/2020,Second Class,CUST-145,PD-120,2,0.1
12124,06/09/2024,06/12/2024,Second Class,CUST-986,PD-1332,3,0.0
12125,01/29/2022,02/04/2022,Standard Class,CUST-191,PD-847,1,0.1
12126,06/23/2020,06/27/2020,Standard Class,CUST-395,PD-340,13,0.0
12127,07/12/2021,07/15/2021,Second Class,CUST-605,PD-73,12,0.0
12128,06/25/2023,06/30/2023,Standard Class,CUST-561,PD-200,11,0.0
12129,09/27/2023,09/28/2023,First Class,CUST-895,PD-1152,4,0.2
12130,11/02/2021,11/07/2021,Standard Class,CUST-148,PD-644,6,0.0
12131,05/14/2023,05/20/2023,Standard Class,CUST-232,PD-1224,6,0.1
12132,09/02/2020,09/05/2020,Second Class,CUST-895,PD-1291,13,0.0
12133,11/05/2022,11/11/2022,Standard Class,CUST-966,PD-613,10,0.0
12134,12/02/2020,12/05/2020,Second Class,CUST-303,PD-1433,1,0.0
12135,04/20/2024,04/27/2024,Standard Class,CUST-802,PD-245,14,0.0
12136,12/30/2020,01/02/2021,Second Class,CUST-23,PD-780,5,0.0
12137,01/01/2022,01/04/2022,Second Class,CUST-595,PD-757,5,0.0
12138,05/06/2022,05/10/2022,Standard Class,CUST-902,PD-1370,6,0.0
12139,11/25/2023,11/28/2023,Second Class,CUST-363,PD-512,12,0.2
12140,03/03/2024,03/08/2024,Standard Class,CUST-257,PD-1013,7,0.0
12141,11/27/2020,12/02/2020,Standard Class,CUST-397,PD-1608,4,0.0
12142,06/15/2022,06/18/2022,Second Class,CUST-433,PD-333,3,0.1
12143,05/11/2023,05/14/2023,Second Class,CUST-258,PD-652,5,0.1
12144,01/07/2020,01/10/2020,Second Class,CUST-693,PD-56,10,0.0
12145,03/10/2022,03/13/2022,Second Class,CUST-174,PD-1252,14,0.0
12146,03/29/2024,03/30/2024,First Class,CUST-648,PD-515,1,0.0
12147,03/04/2021,03/08/2021,Standard Class,CUST-264,PD-495,5,0.0
12148,08/04/2021,08/08/2021,Standard Class,CUST-184,PD-1583,10,0.0
12149,07/23/2024,07/28/2024,Standard Class,CUST-342,PD-1414,1,0.2
12150,10/10/2020,10/17/2020,Standard Class,CUST-921,PD-1388,8,0.0
12151,03/30/2021,04/04/2021,Standard Class,CUST-951,PD-791,11,0.2
12152,12/15/2021,12/20/2021,Standard Class,CUST-591,PD-1613,3,0.2
12153,09/09/2020,09/13/2020,Standard Class,CUST-190,PD-1012,14,0.0
12154,02/28/2021,03/04/2021,Standard Class,CUST-486,PD-329,12,0.1
12155,11/07/2022,11/10/2022,Second Class,CUST-658,PD-576,6,0.0
12156,11/11/2021,11/16/2021,Standard Class,CUST-783,PD-149,1,0.0
12157,01/24/2024,01/28/2024,Standard Class,CUST-21,PD-1279,10,0.0
12158,09/30/2021,10/06/2021,Standard Class,CUST-693,PD-1509,9,0.0
12159,07/21/2023,07/24/2023,Second Class,CUST-717,PD-228,3,0.0
12160,10/12/2024,10/17/2024,Standard Class,CUST-701,PD-773,3,0.0
12161,11/14/2022,11/17/2022,Second Class,CUST-598,PD-817,4,0.2
12162,08/22/2021,08/22/2021,Same Day,CUST-292,PD-738,2,0.0
12163,07/24/2020,07/27/2020,Second Class,CUST-645,PD-184,8,0.0
12164,11/30/2021,12/01/2021,First Class,CUST-1000,PD-1507,8,0.2
12165,01/03/2022,01/06/2022,Second Class,CUST-802,PD-1197,8,0.0
12166,01/31/2020,02/06/2020,Standard Class,CUST-711,PD-1153,9,0.0
12167,11/21/2022,11/25/2022,Standard Class,CUST-958,PD-1571,4,0.0
12168,02/07/2024,02/12/2024,Standard Class,CUST-430,PD-1051,11,0.0
12169,05/12/2022,05/16/2022,Standard Class,CUST-324,PD-658,6,0.1
12170,10/12/2021,10/18/2021,Standard Class,CUST-683,PD-60,11,0.0
12171,02/15/2020,02/22/2020,Standard Class,CUST-824,PD-1279,12,0.0
12172,12/16/2023,12/21/2023,Standard Class,CUST-809,PD-366,13,0.0
12173,08/12/2022,08/19/2022,Standard Class,CUST-539,PD-4,11,0.0
12174,06/12/2023,06/15/2023,Second Class,CUST-952,PD-170,12,0.1
12175,09/29/2023,10/06/2023,Standard Class,CUST-427,PD-1154,8,0.0
12176,09/23/2020,09/26/2020,Second Class,CUST-797,PD-1078,5,0.0
12177,07/10/2020,07/14/2020,Standard Class,CUST-575,PD-1038,8,0.0
12178,08/28/2020,08/31/2020,Second Class,CUST-382,PD-918,9,0.0
12179,12/22/2020,12/22/2020,Same Day,CUST-471,PD-108,11,0.1
12180,02/11/2021,02/18/2021,Standard Class,CUST-476,PD-384,6,0.0
12181,06/25/2023,06/28/2023,Second Class,CUST-136,PD-1176,3,0.4
12182,02/05/2023,02/09/2023,Standard Class,CUST-748,PD-1391,9,0.0
12183,01/08/2020,01/15/2020,Standard Class,CUST-997,PD-724,12,0.0
12184,07/20/2020,07/23/2020,Second Class,CUST-54,PD-658,1,0.0
12185,12/23/2022,12/30/2022,Standard Class,CUST-394,PD-65,5,0.0
12186,11/16/2021,11/17/2021,First Class,CUST-78,PD-1132,1,0.0
12187,12/11/2024,12/15/2024,Standard Class,CUST-437,PD-467,11,0.4
12188,10/01/2022,10/04/2022,Second Class,CUST-291,PD-1032,11,0.0
12189,10/08/2022,10/14/2022,Standard Class,CUST-837,PD-201,5,0.0
12190,06/07/2024,06/13/2024,Standard Class,CUST-270,PD-230,8,0.0
12191,08/31/2022,09/01/2022,First Class,CUST-743,PD-1560,7,0.0
12192,05/01/2022,05/06/2022,Standard Class,CUST-481,PD-1134,6,0.0
12193,01/16/2024,01/20/2024,Standard Class,CUST-395,PD-752,6,0.0
12194,10/15/2023,10/18/2023,Second Class,CUST-155,PD-980,11,0.3
12195,03/12/2024,03/15/2024,Second Class,CUST-411,PD-704,4,0.0
12196,12/24/2023,12/29/2023,Standard Class,CUST-801,PD-1492,2,0.0
12197,01/20/2021,01/27/2021,Standard Class,CUST-16,PD-1309,14,0.0
12198,08/25/2024,08/30/2024,Standard Class,CUST-367,PD-1318,1,0.0
12199,06/14/2023,06/21/2023,Standard Class,CUST-431,PD-126,12,0.0
12200,07/17/2024,07/20/2024,Second Class,CUST-149,PD-179,14,0.4
12201,06/30/2021,07/04/2021,Standard Class,CUST-802,PD-1300,5,0.0
12202,02/13/2023,02/17/2023,Standard Class,CUST-226,PD-806,9,0.0
12203,08/06/2022,08/07/2022,First Class,CUST-589,PD-844,3,0.0
12204,01/07/2023,01/10/2023,Second Class,CUST-483,PD-225,11,0.0
12205,01/20/2023,01/27/2023,Standard Class,CUST-401,PD-630,11,0.0
12206,11/08/2023,11/11/2023,Second Class,CUST-749,PD-1461,12,0.7
12207,12/18/2021,12/19/2021,First Class,CUST-892,PD-1357,11,0.2
12208,04/30/2022,05/03/2022,Second Class,CUST-788,PD-590,4,0.0
12209,06/17/2024,06/22/2024,Standard Class,CUST-411,PD-559,8,0.0
12210,08/03/2022,08/08/2022,Standard Class,CUST-826,PD-859,13,0.2
12211,01/09/2020,01/12/2020,Second Class,CUST-545,PD-630,10,0.0
12212,07/16/2023,07/19/2023,Second Class,CUST-965,PD-888,9,0.0
12213,03/26/2024,04/02/2024,Standard Class,CUST-962,PD-1347,7,0.0
12214,05/23/2020,05/27/2020,Standard Class,CUST-287,PD-250,9,0.3
12215,07/05/2020,07/11/2020,Standard Class,CUST-861,PD-538,3,0.2
12216,04/03/2021,04/06/2021,Second Class,CUST-485,PD-689,5,0.0
12217,03/28/2024,03/31/2024,Second Class,CUST-829,PD-311,6,0.0
12218,06/27/2021,07/02/2021,Standard Class,CUST-995,PD-631,4,0.0
12219,05/02/2020,05/05/2020,Second Class,CUST-628,PD-372,4,0.0
12220,02/17/2020,02/22/2020,Standard Class,CUST-825,PD-1314,5,0.0
12221,05/22/2023,05/23/2023,First Class,CUST-995,PD-624,14,0.0
12222,08/05/2021,08/12/2021,Standard Class,CUST-964,PD-875,7,0.0
12223,07/15/2020,07/18/2020,Second Class,CUST-799,PD-134,7,0.0
12224,04/18/2021,04/19/2021,First Class,CUST-728,PD-400,14,0.0
12225,11/02/2021,11/07/2021,Standard Class,CUST-702,PD-595,2,0.0
12226,05/28/2022,06/04/2022,Standard Class,CUST-268,PD-205,13,0.0
12227,10/20/2020,10/27/2020,Standard Class,CUST-973,PD-260,11,0.4
12228,10/21/2022,10/26/2022,Standard Class,CUST-199,PD-1450,7,0.0
12229,12/05/2024,12/09/2024,Standard Class,CUST-364,PD-652,11,0.0
12230,04/15/2023,04/19/2023,Standard Class,CUST-407,PD-796,9,0.0
12231,05/11/2023,05/18/2023,Standard Class,CUST-448,PD-298,8,0.0
12232,09/13/2021,09/16/2021,Second Class,CUST-891,PD-543,2,0.3
12233,11/03/2023,11/10/2023,Standard Class,CUST-363,PD-904,11,0.0
12234,07/02/2022,07/07/2022,Standard Class,CUST-903,PD-515,6,0.2
12235,12/17/2022,12/21/2022,Standard Class,CUST-729,PD-1377,1,0.1
12236,07/05/2022,07/12/2022,Standard Class,CUST-549,PD-563,1,0.0
12237,01/17/2021,01/23/2021,Standard Class,CUST-168,PD-1526,11,0.0
12238,09/03/2021,09/06/2021,Second Class,CUST-871,PD-1142,11,0.0
12239,07/19/2023,07/20/2023,First Class,CUST-858,PD-1336,13,0.0
12240,06/06/2021,06/10/2021,Standard Class,CUST-766,PD-264,7,0.0
12241,09/05/2021,09/06/2021,First Class,CUST-507,PD-510,4,0.0
12242,06/23/2023,06/27/2023,Standard Class,CUST-143,PD-1425,7,0.0
12243,05/27/2020,05/30/2020,Second Class,CUST-320,PD-492,12,0.0
12244,09/18/2021,09/25/2021,Standard Class,CUST-722,PD-829,6,0.0
12245,08/18/2024,08/23/2024,Standard Class,CUST-331,PD-1492,11,0.0
12246,07/12/2023,07/19/2023,Standard Class,CUST-36,PD-965,7,0.0
12247,01/19/2024,01/22/2024,Second Class,CUST-631,PD-30,3,0.0
12248,10/23/2021,10/29/2021,Standard Class,CUST-703,PD-1320,2,0.4
12249,03/25/2021,03/31/2021,Standard Class,CUST-641,PD-858,12,0.0
12250,01/30/2024,02/03/2024,Standard Class,CUST-260,PD-719,10,0.2
12251,10/26/2020,10/27/2020,First Class,CUST-584,PD-1033,3,0.0
12252,12/18/2023,12/24/2023,Standard Class,CUST-630,PD-614,8,0.0
12253,12/25/2023,12/25/2023,Same Day,CUST-847,PD-365,3,0.0
12254,08/22/2022,08/27/2022,Standard Class,CUST-910,PD-1328,9,0.0
12255,09/30/2022,10/06/2022,Standard Class,CUST-927,PD-1478,4,0.0
12256,07/06/2021,07/09/2021,Second Class,CUST-79,PD-350,5,0.0
12257,04/27/2022,05/01/2022,Standard Class,CUST-601,PD-11,4,0.0
12258,08/02/2023,08/05/2023,Second Class,CUST-678,PD-1074,3,0.0
12259,09/02/2023,09/06/2023,Standard Class,CUST-483,PD-1133,8,0.2
12260,04/25/2021,05/01/2021,Standard Class,CUST-255,PD-272,1,0.0
12261,05/26/2023,05/27/2023,First Class,CUST-97,PD-1266,7,0.0
12262,05/27/2023,05/30/2023,Second Class,CUST-275,PD-812,13,0.0
12263,02/26/2020,02/29/2020,Second Class,CUST-798,PD-719,13,0.0
12264,10/23/2023,10/26/2023,Second Class,CUST-541,PD-604,8,0.0
12265,01/04/2020,01/07/2020,Second Class,CUST-492,PD-496,2,0.0
12266,11/29/2021,12/02/2021,Second Class,CUST-872,PD-263,5,0.0
12267,10/03/2024,10/07/2024,Standard Class,CUST-68,PD-878,7,0.3
12268,03/21/2022,03/26/2022,Standard Class,CUST-908,PD-398,14,0.2
12269,03/02/2024,03/05/2024,Second Class,CUST-444,PD-674,3,0.1
12270,06/29/2023,07/02/2023,Second Class,CUST-222,PD-1383,5,0.0
12271,11/04/2024,11/05/2024,First Class,CUST-893,PD-178,2,0.0
12272,05/30/2020,06/06/2020,Standard Class,CUST-843,PD-1568,5,0.0
12273,09/01/2024,09/06/2024,Standard Class,CUST-258,PD-1160,3,0.1
12274,12/12/2023,12/18/2023,Standard Class,CUST-993,PD-1056,7,0.0
12275,04/15/2020,04/16/2020,First Class,CUST-214,PD-617,10,0.0
12276,01/15/2020,01/22/2020,Standard Class,CUST-569,PD-993,4,0.3
12277,01/12/2023,01/18/2023,Standard Class,CUST-950,PD-1416,13,0.0
12278,05/25/2024,05/30/2024,Standard Class,CUST-100,PD-882,12,0.0
12279,10/06/2022,10/12/2022,Standard Class,CUST-73,PD-601,5,0.1
12280,06/22/2022,06/27/2022,Standard Class,CUST-103,PD-1292,2,0.0
12281,11/09/2020,11/15/2020,Standard Class,CUST-162,PD-871,5,0.1
12282,05/10/2024,05/15/2024,Standard Class,CUST-759,PD-303,10,0.0
12283,04/09/2022,04/15/2022,Standard Class,CUST-457,PD-699,11,0.2
12284,04/13/2023,04/18/2023,Standard Class,CUST-439,PD-225,6,0.2
12285,10/19/2024,10/23/2024,Standard Class,CUST-980,PD-831,8,0.0
12286,04/24/2020,04/27/2020,Second Class,CUST-382,PD-375,2,0.1
12287,03/02/2022,03/05/2022,Second Class,CUST-814,PD-366,5,0.4
12288,04/29/2023,05/02/2023,Second Class,CUST-880,PD-1000,8,0.0
12289,09/15/2021,09/21/2021,Standard Class,CUST-818,PD-745,3,0.0
12290,10/20/2022,10/25/2022,Standard Class,CUST-716,PD-1013,5,0.0
12291,10/21/2021,10/28/2021,Standard Class,CUST-155,PD-1483,9,0.1
12292,07/25/2024,07/30/2024,Standard Class,CUST-713,PD-603,1,0.1
12293,11/21/2023,11/21/2023,Same Day,CUST-287,PD-451,2,0.0
12294,09/10/2022,09/15/2022,Standard Class,CUST-576,PD-932,1,0.0
12295,09/03/2024,09/07/2024,Standard Class,CUST-436,PD-1278,2,0.0
12296,06/22/2023,06/28/2023,Standard Class,CUST-991,PD-357,9,0.0
12297,07/17/2023,07/17/2023,Same Day,CUST-959,PD-996,8,0.0
12298,01/17/2022,01/21/2022,Standard Class,CUST-406,PD-1427,6,0.1
12299,12/18/2020,12/19/2020,First Class,CUST-454,PD-1059,4,0.1
12300,05/26/2022,05/31/2022,Standard Class,CUST-454,PD-1299,8,0.2
12301,09/06/2022,09/07/2022,First Class,CUST-995,PD-968,14,0.2
12302,05/19/2024,05/26/2024,Standard Class,CUST-2,PD-324,7,0.0
12303,12/25/2021,12/30/2021,Standard Class,CUST-469,PD-1006,10,0.0
12304,05/28/2021,05/28/2021,Same Day,CUST-189,PD-1356,4,0.0
12305,01/20/2023,01/23/2023,Second Class,CUST-114,PD-1355,13,0.2
12306,03/17/2020,03/24/2020,Standard Class,CUST-742,PD-1323,3,0.0
12307,06/26/2021,06/29/2021,Second Class,CUST-855,PD-1325,14,0.0
12308,09/21/2020,09/27/2020,Standard Class,CUST-435,PD-1396,11,0.0
12309,03/07/2023,03/10/2023,Second Class,CUST-636,PD-23,5,0.0
12310,10/13/2022,10/16/2022,Second Class,CUST-809,PD-1402,5,0.0
12311,05/06/2023,05/09/2023,Second Class,CUST-393,PD-1304,13,0.0
12312,07/04/2022,07/08/2022,Standard Class,CUST-661,PD-1219,6,0.0
12313,12/15/2020,12/21/2020,Standard Class,CUST-128,PD-968,6,0.0
12314,09/21/2020,09/24/2020,Second Class,CUST-556,PD-1609,5,0.0
12315,01/25/2024,01/29/2024,Standard Class,CUST-880,PD-318,12,0.0
12316,09/09/2022,09/16/2022,Standard Class,CUST-658,PD-222,8,0.0
12317,05/10/2023,05/13/2023,Second Class,CUST-568,PD-1356,1,0.0
12318,04/06/2024,04/10/2024,Standard Class,CUST-585,PD-1216,7,0.3
12319,05/20/2023,05/25/2023,Standard Class,CUST-270,PD-1013,6,0.0
12320,02/07/2023,02/11/2023,Standard Class,CUST-859,PD-1330,5,0.0
12321,11/29/2022,11/30/2022,First Class,CUST-830,PD-590,4,0.1
12322,04/22/2020,04/25/2020,Second Class,CUST-840,PD-259,5,0.0
12323,05/11/2020,05/16/2020,Standard Class,CUST-217,PD-228,8,0.0
12324,07/26/2021,07/30/2021,Standard Class,CUST-321,PD-947,2,0.0
12325,09/17/2022,09/20/2022,Second Class,CUST-532,PD-426,4,0.0
12326,03/07/2023,03/11/2023,Standard Class,CUST-296,PD-258,7,0.1
12327,10/02/2021,10/08/2021,Standard Class,CUST-619,PD-1448,14,0.0
12328,04/18/2023,04/21/2023,Second Class,CUST-560,PD-1307,1,0.0
12329,08/19/2022,08/20/2022,First Class,CUST-207,PD-880,10,0.0
12330,08/24/2020,08/27/2020,Second Class,CUST-251,PD-865,2,0.0
12331,09/12/2024,09/19/2024,Standard Class,CUST-816,PD-79,10,0.0
12332,06/15/2024,06/22/2024,Standard Class,CUST-634,PD-488,10,0.0
12333,11/29/2024,12/03/2024,Standard Class,CUST-789,PD-403,11,0.0
12334,04/21/2024,04/22/2024,First Class,CUST-755,PD-1307,11,0.1
12335,04/14/2021,04/17/2021,Second Class,CUST-148,PD-242,14,0.3
12336,10/13/2024,10/18/2024,Standard Class,CUST-125,PD-182,12,0.0
12337,10/03/2022,10/06/2022,Second Class,CUST-552,PD-759,7,0.1
12338,07/08/2020,07/15/2020,Standard Class,CUST-420,PD-94,9,0.0
12339,05/08/2020,05/13/2020,Standard Class,CUST-890,PD-1586,2,0.0
12340,12/29/2022,01/05/2023,Standard Class,CUST-165,PD-950,3,0.3
12341,01/07/2021,01/14/2021,Standard Class,CUST-100,PD-1041,5,0.1
12342,11/19/2024,11/26/2024,Standard Class,CUST-859,PD-1112,11,0.2
12343,07/14/2022,07/20/2022,Standard Class,CUST-298,PD-1581,3,0.0
12344,01/10/2022,01/15/2022,Standard Class,CUST-480,PD-1535,8,0.3
12345,08/18/2020,08/21/2020,Second Class,CUST-591,PD-1353,2,0.0
12346,05/19/2020,05/22/2020,Second Class,CUST-190,PD-776,1,0.0
12347,02/12/2021,02/19/2021,Standard Class,CUST-816,PD-706,9,0.3
12348,01/24/2021,01/30/2021,Standard Class,CUST-945,PD-374,6,0.0
12349,02/16/2021,02/19/2021,Second Class,CUST-789,PD-215,10,0.0
12350,02/14/2024,02/17/2024,Second Class,CUST-883,PD-1301,14,0.0
12351,03/14/2021,03/18/2021,Standard Class,CUST-875,PD-554,11,0.0
12352,06/08/2023,06/12/2023,Standard Class,CUST-667,PD-638,4,0.2
12353,02/01/2020,02/04/2020,Second Class,CUST-19,PD-650,10,0.0
12354,07/20/2024,07/26/2024,Standard Class,CUST-36,PD-1069,14,0.1
12355,10/25/2020,11/01/2020,Standard Class,CUST-473,PD-899,3,0.0
12356,11/24/2020,12/01/2020,Standard Class,CUST-64,PD-1410,9,0.2
12357,10/09/2023,10/12/2023,Second Class,CUST-344,PD-996,8,0.2
12358,03/08/2024,03/11/2024,Second Class,CUST-195,PD-192,12,0.2
12359,12/16/2020,12/21/2020,Standard Class,CUST-326,PD-464,8,0.1
12360,05/16/2023,05/17/2023,First Class,CUST-477,PD-931,5,0.0
12361,11/16/2020,11/19/2020,Second Class,CUST-600,PD-941,13,0.0
12362,12/03/2024,12/09/2024,Standard Class,CUST-146,PD-825,5,0.0
12363,12/26/2023,01/01/2024,Standard Class,CUST-335,PD-718,2,0.0
12364,08/24/2023,08/31/2023,Standard Class,CUST-407,PD-119,2,0.1
12365,11/03/2023,11/07/2023,Standard Class,CUST-156,PD-563,4,0.0
12366,09/30/2022,10/05/2022,Standard Class,CUST-140,PD-705,7,0.0
12367,09/12/2020,09/18/2020,Standard Class,CUST-224,PD-669,11,0.0
12368,06/27/2023,06/30/2023,Second Class,CUST-422,PD-765,2,0.1
12369,06/05/2021,06/08/2021,Second Class,CUST-137,PD-421,10,0.1
12370,02/20/2021,02/24/2021,Standard Class,CUST-776,PD-690,13,0.0
12371,07/09/2024,07/13/2024,Standard Class,CUST-609,PD-536,7,0.0
12372,08/09/2022,08/14/2022,Standard Class,CUST-704,PD-607,5,0.2
12373,01/20/2024,01/27/2024,Standard Class,CUST-152,PD-372,12,0.2
12374,04/17/2020,04/20/2020,Second Class,CUST-505,PD-1304,12,0.0
12375,08/29/2020,09/01/2020,Second Class,CUST-742,PD-132,8,0.1
12376,02/21/2024,02/24/2024,Second Class,CUST-549,PD-534,9,0.0
12377,04/21/2020,04/24/2020,Second Class,CUST-390,PD-1012,14,0.3
12378,12/09/2020,12/12/2020,Second Class,CUST-982,PD-262,7,0.0
12379,12/23/2022,12/27/2022,Standard Class,CUST-231,PD-1417,8,0.1
